CaseID,ActivityString,Duration,TimeSinceLastEvent,Timestamp,PlannedDuration,PlannedTimestamp,InstanceID,EndTimestamp,StartTime,FinishedActivity,PlannedEndTimestamp
3273,DK,774,774,4188,956,4435,3274,12317,3414,K,15763
3273,DL,1944,568,4756,4230,7393,3274,12317,2812,D,15763
3273,L,3627,3059,7815,414,4849,3274,12317,4188,L,15763
3273,M,1052,1052,8867,1425,8818,3274,12317,7815,M,15763
3273,N,398,398,9265,90,8908,3274,12317,8867,N,15763
3273,O,1674,1674,10939,1940,10848,3274,12317,9265,O,15763
3273,N,626,626,11565,345,11193,3274,12317,10939,N,15763
3273,O,441,441,12006,790,11983,3274,12317,11565,O,15763
3273,P,311,311,12317,3780,15763,3274,12317,12006,P,15763
3274,AEI,205,205,205,835,835,3275,7733,0,A,10339
3274,BEI,405,200,405,615,615,3275,7733,0,E,10339
3274,BFI,526,121,526,850,850,3275,7733,0,I,10339
3274,BFJ,324,203,729,180,795,3275,7733,405,F,10339
3274,BGJ,145,145,874,140,935,3275,7733,729,G,10339
3274,BHJ,353,5,879,90,940,3275,7733,526,J,10339
3274,BHK,25,20,899,2880,3815,3275,7733,874,H,10339
3274,BK,720,26,925,150,985,3275,7733,205,B,10339
3274,CK,250,250,1175,220,1205,3275,7733,925,C,10339
3274,DK,49,49,1224,2880,4085,3275,7733,1175,D,10339
3274,K,994,649,1873,1270,2210,3275,7733,879,K,10339
3274,L,4377,4377,6250,3780,5990,3275,7733,1873,L,10339
3274,M,377,377,6627,1129,7119,3275,7733,6250,M,10339
3274,N,842,842,7469,150,7269,3275,7733,6627,N,10339
3274,O,155,155,7624,190,7459,3275,7733,7469,O,10339
3274,P,109,109,7733,2880,10339,3275,7733,7624,P,10339
3275,A,12,12,12,477,477,3276,23229,0,A,31278
3275,B,826,826,838,420,897,3276,23229,12,B,31278
3275,C,1112,1112,1950,1236,2133,3276,23229,838,C,31278
3275,D,85,85,2035,414,2547,3276,23229,1950,D,31278
3275,M,19146,19146,21181,19181,21728,3276,23229,2035,M,31278
3275,N,284,284,21465,300,22028,3276,23229,21181,N,31278
3275,O,417,417,21882,1870,23898,3276,23229,21465,O,31278
3275,P,1347,1347,23229,7380,31278,3276,23229,21882,P,31278
3276,AE,731,731,731,919,919,3277,10907,0,E,16888
3276,AF,288,288,1019,150,1069,3277,10907,731,F,16888
3276,AG,210,210,1229,180,1249,3277,10907,1019,G,16888
3276,AF,1268,39,1268,1408,1408,3277,10907,0,A,16888
3276,BF,239,239,1507,150,1558,3277,10907,1268,B,16888
3276,CF,284,6,1513,290,1539,3277,10907,1229,F,16888
3276,CG,617,617,2130,690,2229,3277,10907,1513,G,16888
3276,CH,696,73,2203,700,2258,3277,10907,1507,C,16888
3276,BH,1438,1365,3568,4230,6459,3277,10907,2130,H,16888
3276,B,2549,1184,4752,2535,4793,3277,10907,2203,B,16888
3276,C,630,630,5382,690,5483,3277,10907,4752,C,16888
3276,D,1410,1410,6792,4230,9713,3277,10907,5382,D,16888
3276,M,1115,1115,7907,1070,10783,3277,10907,6792,M,16888
3276,N,213,213,8120,300,11083,3277,10907,7907,N,16888
3276,O,222,222,8342,840,11923,3277,10907,8120,O,16888
3276,N,1376,1376,9718,745,12668,3277,10907,8342,N,16888
3276,O,974,974,10692,1160,13828,3277,10907,9718,O,16888
3276,P,215,215,10907,3060,16888,3277,10907,10692,P,16888
3277,AEI,56,56,56,215,215,3278,6139,0,I,11648
3277,AEJ,71,15,71,259,259,3278,6139,0,E,11648
3277,AFJ,237,222,293,135,350,3278,6139,56,J,11648
3277,AFK,374,152,445,240,499,3278,6139,71,F,11648
3277,AGK,166,14,459,295,645,3278,6139,293,K,11648
3277,AGL,201,187,646,295,794,3278,6139,445,G,11648
3277,AHL,1293,647,1293,1798,1798,3278,6139,0,A,11648
3277,BHL,951,117,1410,5100,5745,3278,6139,459,L,11648
3277,BH,569,452,1862,90,1888,3278,6139,1293,B,11648
3277,CH,1471,255,2117,5100,5894,3278,6139,646,H,11648
3277,C,1112,857,2974,1465,3353,3278,6139,1862,C,11648
3277,D,60,60,3034,3780,7133,3278,6139,2974,D,11648
3277,M,165,165,3199,925,8058,3278,6139,3034,M,11648
3277,N,999,999,4198,300,8358,3278,6139,3199,N,11648
3277,O,668,668,4866,755,9113,3278,6139,4198,O,11648
3277,N,373,373,5239,285,9398,3278,6139,4866,N,11648
3277,O,499,499,5738,780,10178,3278,6139,5239,O,11648
3277,P,401,401,6139,1470,11648,3278,6139,5738,P,11648
3278,A,61,61,61,1021,1021,3279,6244,0,A,13024
3278,B,989,989,1050,90,1111,3279,6244,61,B,13024
3278,C,935,935,1985,1220,2331,3279,6244,1050,C,13024
3278,D,191,191,2176,3780,6111,3279,6244,1985,D,13024
3278,M,1885,1885,4061,2508,8619,3279,6244,2176,M,13024
3278,N,651,651,4712,90,8709,3279,6244,4061,N,13024
3278,O,148,148,4860,535,9244,3279,6244,4712,O,13024
3278,P,1384,1384,6244,3780,13024,3279,6244,4860,P,13024
3279,AEI,155,155,155,451,451,3280,9447,0,A,16280
3279,BEI,351,351,506,90,541,3280,9447,155,B,16280
3279,CEI,753,247,753,615,615,3280,9447,0,E,16280
3279,CFI,126,126,879,300,915,3280,9447,753,F,16280
3279,CGI,1613,734,1613,1570,1570,3280,9447,0,I,16280
3279,CGJ,1361,254,1867,1865,2406,3280,9447,506,C,16280
3279,CGJ,254,0,1867,300,1870,3280,9447,1613,J,16280
3279,DGK,1227,239,2106,745,1660,3280,9447,879,G,16280
3279,DHK,549,549,2655,1140,2800,3280,9447,2106,H,16280
3279,DK,880,92,2747,840,2710,3280,9447,1867,K,16280
3279,DL,1314,434,3181,3780,6186,3280,9447,1867,D,16280
3279,L,1186,752,3933,1140,3850,3280,9447,2747,L,16280
3279,M,1943,1943,5876,1989,8175,3280,9447,3933,M,16280
3279,N,171,171,6047,180,8355,3280,9447,5876,N,16280
3279,O,929,929,6976,1245,9600,3280,9447,6047,O,16280
3279,P,2471,2471,9447,6680,16280,3280,9447,6976,P,16280
3280,AE,734,734,734,1292,1292,3281,5997,0,A,14062
3280,BE,753,19,753,1057,1057,3281,5997,0,E,14062
3280,BF,331,331,1084,90,1147,3281,5997,753,F,14062
3280,BG,620,270,1354,90,1382,3281,5997,734,B,14062
3280,CG,940,670,2024,1240,2387,3281,5997,1084,G,14062
3280,CH,863,193,2217,1200,2582,3281,5997,1354,C,14062
3280,DH,81,81,2298,3780,6362,3281,5997,2217,D,14062
3280,H,473,199,2497,3780,6167,3281,5997,2024,H,14062
3280,M,1229,1229,3726,2675,9037,3281,5997,2497,M,14062
3280,N,1486,1486,5212,90,9127,3281,5997,3726,N,14062
3280,O,725,725,5937,1155,10282,3281,5997,5212,O,14062
3280,P,60,60,5997,3780,14062,3281,5997,5937,P,14062
3281,AEI,439,439,439,716,716,3282,33616,0,A,40133
3281,BEI,417,417,856,90,806,3282,33616,439,B,40133
3281,CEI,1527,671,1527,3375,3375,3282,33616,0,I,40133
3281,CEJ,1381,710,2237,1780,2586,3282,33616,856,C,40133
3281,DEJ,60,60,2297,3780,6366,3282,33616,2237,D,40133
3281,EJ,1843,1073,3370,90,3465,3282,33616,1527,J,40133
3281,EK,1406,1406,4776,1655,5120,3282,33616,3370,K,40133
3281,EL,140,140,4916,3780,8900,3282,33616,4776,L,40133
3281,E,26261,21345,26261,28481,28481,3282,33616,0,E,40133
3281,F,2250,2250,28511,90,28571,3282,33616,26261,F,40133
3281,G,1017,1017,29528,1220,29791,3282,33616,28511,G,40133
3281,H,1217,1217,30745,4625,34416,3282,33616,29528,H,40133
3281,M,673,673,31418,1312,35728,3282,33616,30745,M,40133
3281,N,671,671,32089,90,35818,3282,33616,31418,N,40133
3281,O,146,146,32235,535,36353,3282,33616,32089,O,40133
3281,P,1381,1381,33616,3780,40133,3282,33616,32235,P,40133
3282,A,287,287,287,563,563,3283,14879,0,A,10875
3282,B,523,523,810,90,653,3283,14879,287,B,10875
3282,C,651,651,1461,940,1593,3283,14879,810,C,10875
3282,D,344,344,1805,3780,5373,3283,14879,1461,D,10875
3282,M,135,135,1940,937,6310,3283,14879,1805,M,10875
3282,N,835,835,2775,90,6400,3283,14879,1940,N,10875
3282,O,249,249,3024,695,7095,3283,14879,2775,O,10875
3282,P,11855,11855,14879,3780,10875,3283,14879,3024,P,10875
3283,AEI,150,150,150,137,137,3284,5387,0,A,13430
3283,BEI,213,213,363,240,377,3284,5387,150,B,13430
3283,CEI,469,106,469,660,660,3284,5387,0,E,13430
3283,CFI,215,215,684,90,750,3284,5387,469,F,13430
3283,CGI,846,162,846,1154,1154,3284,5387,0,I,13430
3283,CGJ,515,353,1199,905,1655,3284,5387,684,G,13430
3283,CHJ,358,5,1204,90,1244,3284,5387,846,J,13430
3283,CHK,845,4,1208,1045,1422,3284,5387,363,C,13430
3283,DHK,1,1,1209,3960,5382,3284,5387,1208,D,13430
3283,HK,239,229,1438,3780,5435,3284,5387,1199,H,13430
3283,K,887,653,2091,1250,2494,3284,5387,1204,K,13430
3283,L,72,72,2163,3780,6274,3284,5387,2091,L,13430
3283,M,2184,2184,4347,2661,8935,3284,5387,2163,M,13430
3283,N,509,509,4856,90,9025,3284,5387,4347,N,13430
3283,O,239,239,5095,625,9650,3284,5387,4856,O,13430
3283,P,292,292,5387,3780,13430,3284,5387,5095,P,13430
3284,AEI,32,32,32,2566,2566,3285,13192,0,I,20062
3284,AEJ,48,16,48,426,426,3285,13192,0,A,20062
3284,BEJ,175,127,175,1508,1508,3285,13192,0,E,20062
3284,BFJ,498,371,546,165,591,3285,13192,48,B,20062
3284,CFJ,1011,1011,1557,1275,1866,3285,13192,546,C,20062
3284,DFJ,1619,237,1794,240,1748,3285,13192,175,F,20062
3284,DGJ,852,615,2409,3960,5826,3285,13192,1557,D,20062
3284,GJ,2619,242,2651,165,2731,3285,13192,32,J,20062
3284,GK,830,830,3481,1035,3766,3285,13192,2651,K,20062
3284,GL,178,178,3659,3960,7726,3285,13192,3481,L,20062
3284,G,2906,1041,4700,4140,5888,3285,13192,1794,G,20062
3284,F,1327,1327,6027,165,6053,3285,13192,4700,F,20062
3284,G,579,579,6606,905,6958,3285,13192,6027,G,20062
3284,H,242,242,6848,3960,10918,3285,13192,6606,H,20062
3284,M,2700,2700,9548,2939,13857,3285,13192,6848,M,20062
3284,N,351,351,9899,150,14007,3285,13192,9548,N,20062
3284,O,696,696,10595,700,14707,3285,13192,9899,O,20062
3284,N,895,895,11490,895,15602,3285,13192,10595,N,20062
3284,O,214,214,11704,230,15832,3285,13192,11490,O,20062
3284,P,1488,1488,13192,4230,20062,3285,13192,11704,P,20062
3285,A,15,15,15,48,48,3286,33735,0,A,12018
3285,B,235,235,250,240,288,3286,33735,15,B,12018
3285,C,561,561,811,785,1073,3286,33735,250,C,12018
3285,D,104,104,915,3960,5033,3286,33735,811,D,12018
3285,M,60,60,975,330,5363,3286,33735,915,M,12018
3285,N,846,846,1821,610,5973,3286,33735,975,N,12018
3285,O,384,384,2205,455,6428,3286,33735,1821,O,12018
3285,N,1315,1315,3520,1210,7638,3286,33735,2205,N,12018
3285,O,4596,4596,8116,1380,9018,3286,33735,3520,O,12018
3285,P,25619,25619,33735,3000,12018,3286,33735,8116,P,12018
3286,A,191,191,191,481,481,3287,6585,0,A,14155
3286,B,465,465,656,240,721,3287,6585,191,B,14155
3286,C,853,853,1509,985,1706,3287,6585,656,C,14155
3286,B,772,772,2281,625,2331,3287,6585,1509,B,14155
3286,C,191,191,2472,290,2621,3287,6585,2281,C,14155
3286,D,169,169,2641,5100,7721,3287,6585,2472,D,14155
3286,M,43,43,2684,1484,9205,3287,6585,2641,M,14155
3286,N,1491,1491,4175,165,9370,3287,6585,2684,N,14155
3286,O,606,606,4781,825,10195,3287,6585,4175,O,14155
3286,P,1804,1804,6585,3960,14155,3287,6585,4781,P,14155
3287,A,891,891,891,1151,1151,3288,11046,0,A,12548
3287,B,297,297,1188,90,1241,3288,11046,891,B,12548
3287,C,969,969,2157,1240,2481,3288,11046,1188,C,12548
3287,D,77,77,2234,3780,6261,3288,11046,2157,D,12548
3287,M,1516,1516,3750,1722,7983,3288,11046,2234,M,12548
3287,N,251,251,4001,90,8073,3288,11046,3750,N,12548
3287,O,220,220,4221,695,8768,3288,11046,4001,O,12548
3287,P,6825,6825,11046,3780,12548,3288,11046,4221,P,12548
3288,AEI,1615,1615,1615,4669,4669,3289,24011,0,I,30010
3288,AEJ,2898,1283,2898,4143,4143,3289,24011,0,A,30010
3288,BEJ,1278,1278,4176,90,4233,3289,24011,2898,B,30010
3288,CEJ,3105,544,4720,90,4759,3289,24011,1615,J,30010
3288,CEK,990,446,5166,1225,5458,3289,24011,4176,C,30010
3288,DEK,1,1,5167,3780,9238,3289,24011,5166,D,30010
3288,EK,1056,609,5776,1385,6144,3289,24011,4720,K,30010
3288,EL,75,75,5851,3780,9924,3289,24011,5776,L,30010
3288,E,15865,10014,15865,16618,16618,3289,24011,0,E,30010
3288,F,782,782,16647,90,16708,3289,24011,15865,F,30010
3288,G,861,861,17508,1215,17923,3289,24011,16647,G,30010
3288,H,271,271,17779,3780,21703,3289,24011,17508,H,30010
3288,M,3124,3124,20903,3812,25515,3289,24011,17779,M,30010
3288,N,730,730,21633,90,25605,3289,24011,20903,N,30010
3288,O,233,233,21866,625,26230,3289,24011,21633,O,30010
3288,P,2145,2145,24011,3780,30010,3289,24011,21866,P,30010
3289,AE,6,6,6,221,221,3290,12225,0,E,11106
3289,AF,340,334,340,350,350,3290,12225,0,A,11106
3289,BF,408,74,414,240,461,3290,12225,6,F,11106
3289,BG,407,333,747,435,785,3290,12225,340,B,11106
3289,CG,484,151,898,780,1241,3290,12225,414,G,11106
3289,CH,500,349,1247,585,1370,3290,12225,747,C,11106
3289,BH,489,489,1736,415,1785,3290,12225,1247,B,11106
3289,CH,952,114,1850,3960,5201,3290,12225,898,H,11106
3289,C,207,93,1943,875,2660,3290,12225,1736,C,11106
3289,D,736,736,2679,1590,4250,3290,12225,1943,D,11106
3289,M,2503,2503,5182,2285,7486,3290,12225,2679,M,11106
3289,N,522,522,5704,780,8266,3290,12225,5182,N,11106
3289,O,575,575,6279,865,9131,3290,12225,5704,O,11106
3289,N,1065,1065,7344,835,9966,3290,12225,6279,N,11106
3289,O,389,389,7733,648,10614,3290,12225,7344,O,11106
3289,P,4492,4492,12225,492,11106,3290,12225,7733,P,11106
3290,AE,592,592,592,1047,1047,3291,16099,0,A,11834
3290,BE,549,549,1141,150,1197,3291,16099,592,B,11834
3290,CE,128,128,1269,130,1327,3291,16099,1141,C,11834
3290,BE,1435,166,1435,1448,1448,3291,16099,0,E,11834
3290,BF,98,98,1533,150,1598,3291,16099,1435,F,11834
3290,BG,189,189,1722,120,1718,3291,16099,1533,G,11834
3290,BF,1577,1124,2846,1565,2892,3291,16099,1269,B,11834
3290,CF,1206,82,2928,1245,2963,3291,16099,1722,F,11834
3290,CG,437,355,3283,650,3542,3291,16099,2846,C,11834
3290,DG,384,29,3312,645,3608,3291,16099,2928,G,11834
3290,DH,1928,1928,5240,4230,7838,3291,16099,3312,H,11834
3290,D,7256,5299,10539,4230,7772,3291,16099,3283,D,11834
3290,M,347,347,10886,661,8499,3291,16099,10539,M,11834
3290,N,554,554,11440,300,8799,3291,16099,10886,N,11834
3290,O,756,756,12196,1100,9899,3291,16099,11440,O,11834
3290,N,1248,1248,13444,895,10794,3291,16099,12196,N,11834
3290,O,1061,1061,14505,180,10974,3291,16099,13444,O,11834
3290,P,1594,1594,16099,860,11834,3291,16099,14505,P,11834
3291,AEI,544,544,544,1006,1006,3292,19038,0,A,18534
3291,BEI,557,557,1101,150,1156,3292,19038,544,B,18534
3291,CEI,180,180,1281,140,1296,3292,19038,1101,C,18534
3291,BEI,1588,307,1588,1865,1865,3292,19038,0,I,18534
3291,BEJ,310,310,1898,90,1955,3292,19038,1588,J,18534
3291,BEK,719,102,2000,730,2026,3292,19038,1281,B,18534
3291,CEK,645,543,2543,855,2810,3292,19038,1898,K,18534
3291,CEL,63,63,2606,3780,6590,3292,19038,2543,L,18534
3291,CE,2849,243,2849,4117,4117,3292,19038,0,E,18534
3291,CF,892,43,2892,775,2801,3292,19038,2000,C,18534
3291,DF,264,264,3156,4230,7031,3292,19038,2892,D,18534
3291,F,1302,995,4151,90,4207,3292,19038,2849,F,18534
3291,G,963,963,5114,1230,5437,3292,19038,4151,G,18534
3291,H,22,22,5136,3780,9217,3292,19038,5114,H,18534
3291,M,3977,3977,9113,4842,14059,3292,19038,5136,M,18534
3291,N,900,900,10013,90,14149,3292,19038,9113,N,18534
3291,O,204,204,10217,605,14754,3292,19038,10013,O,18534
3291,P,8821,8821,19038,3780,18534,3292,19038,10217,P,18534
3292,AEI,62,62,62,205,205,3293,11073,0,E,9157
3292,AFI,98,36,98,1678,1678,3293,11073,0,A,9157
3292,BFI,233,197,295,150,355,3293,11073,62,F,9157
3292,BGI,536,536,831,500,855,3293,11073,295,G,9157
3292,BHI,1515,684,1515,1963,1963,3293,11073,0,I,9157
3292,BHJ,1684,267,1782,130,1808,3293,11073,98,B,9157
3292,CHJ,1456,505,2287,385,1240,3293,11073,831,H,9157
3292,CJ,1248,476,2763,420,2383,3293,11073,1515,J,9157
3292,CK,1102,121,2884,1105,2913,3293,11073,1782,C,9157
3292,DK,114,114,2998,385,3298,3293,11073,2884,D,9157
3292,K,874,639,3637,865,3248,3293,11073,2763,K,9157
3292,L,839,839,4476,550,3798,3293,11073,3637,L,9157
3292,M,653,653,5129,2449,6247,3293,11073,4476,M,9157
3292,N,2246,2246,7375,510,6757,3293,11073,5129,N,9157
3292,O,929,929,8304,1258,8015,3293,11073,7375,O,9157
3292,P,2769,2769,11073,1142,9157,3293,11073,8304,P,9157
3293,A,1493,1493,1493,3720,3720,3294,34395,0,A,17422
3293,B,2257,2257,3750,90,3810,3294,34395,1493,B,17422
3293,C,2461,2461,6211,2105,5915,3294,34395,3750,C,17422
3293,B,2201,2201,8412,2550,8465,3294,34395,6211,B,17422
3293,C,419,419,8831,735,9200,3294,34395,8412,C,17422
3293,D,20915,20915,29746,3780,12980,3294,34395,8831,D,17422
3293,M,1541,1541,31287,1937,14917,3294,34395,29746,M,17422
3293,N,426,426,31713,90,15007,3294,34395,31287,N,17422
3293,O,720,720,32433,805,15812,3294,34395,31713,O,17422
3293,N,936,936,33369,855,16667,3294,34395,32433,N,17422
3293,O,294,294,33663,390,17057,3294,34395,33369,O,17422
3293,P,732,732,34395,365,17422,3294,34395,33663,P,17422
3294,A,395,395,395,530,530,3295,9490,0,A,14554
3294,B,277,277,672,180,710,3295,9490,395,B,14554
3294,C,840,840,1512,745,1455,3295,9490,672,C,14554
3294,B,1345,1345,2857,1700,3155,3295,9490,1512,B,14554
3294,C,1038,1038,3895,1080,4235,3295,9490,2857,C,14554
3294,D,1442,1442,5337,3960,8195,3295,9490,3895,D,14554
3294,M,167,167,5504,694,8889,3295,9490,5337,M,14554
3294,N,628,628,6132,150,9039,3295,9490,5504,N,14554
3294,O,122,122,6254,125,9164,3295,9490,6132,O,14554
3294,N,397,397,6651,380,9544,3295,9490,6254,N,14554
3294,O,671,671,7322,840,10384,3295,9490,6651,O,14554
3294,P,2168,2168,9490,4170,14554,3295,9490,7322,P,14554
3295,A,190,190,190,1511,1511,3296,12084,0,A,15692
3295,B,1526,1526,1716,240,1751,3296,12084,190,B,15692
3295,C,894,894,2610,1045,2796,3296,12084,1716,C,15692
3295,D,593,593,3203,3960,6756,3296,12084,2610,D,15692
3295,M,2824,2824,6027,4141,10897,3296,12084,3203,M,15692
3295,N,1356,1356,7383,90,10987,3296,12084,6027,N,15692
3295,O,789,789,8172,925,11912,3296,12084,7383,O,15692
3295,P,3912,3912,12084,3780,15692,3296,12084,8172,P,15692
3296,AEI,63,63,63,1172,1172,3297,17506,0,I,16434
3296,AEJ,148,85,148,158,158,3297,17506,0,E,16434
3296,AFJ,108,108,256,150,308,3297,17506,148,F,16434
3296,AGJ,164,164,420,130,438,3297,17506,256,G,16434
3296,AFJ,1014,594,1014,1387,1387,3297,17506,0,A,16434
3296,BFJ,1308,357,1371,240,1412,3297,17506,63,J,16434
3296,BFK,427,70,1441,90,1477,3297,17506,1014,B,16434
3296,CFK,1518,497,1938,1545,1983,3297,17506,420,F,16434
3296,CGK,845,348,2286,1240,2717,3297,17506,1441,C,16434
3296,DGK,936,21,2307,1040,2452,3297,17506,1371,K,16434
3296,DGL,2,2,2309,3960,6412,3297,17506,2307,L,16434
3296,DG,80,57,2366,3780,6497,3297,17506,2286,D,16434
3296,G,831,403,2769,775,2758,3297,17506,1938,G,16434
3296,H,589,589,3358,4290,7048,3297,17506,2769,H,16434
3296,M,4412,4412,7770,4821,11869,3297,17506,3358,M,16434
3296,N,471,471,8241,90,11959,3297,17506,7770,N,16434
3296,O,212,212,8453,695,12654,3297,17506,8241,O,16434
3296,P,9053,9053,17506,3780,16434,3297,17506,8453,P,16434
3297,A,403,403,403,930,930,3298,5164,0,A,12745
3297,B,800,800,1203,300,1230,3298,5164,403,B,12745
3297,C,762,762,1965,815,2045,3298,5164,1203,C,12745
3297,D,587,587,2552,3960,6005,3298,5164,1965,D,12745
3297,M,301,301,2853,1585,7590,3298,5164,2552,M,12745
3297,N,1543,1543,4396,300,7890,3298,5164,2853,N,12745
3297,O,747,747,5143,895,8785,3298,5164,4396,O,12745
3297,P,21,21,5164,3960,12745,3298,5164,5143,P,12745
3298,AEI,332,332,332,1103,1103,3299,44208,0,E,50520
3298,AFI,781,449,781,1228,1228,3299,44208,0,A,50520
3298,BFI,844,395,1176,90,1193,3299,44208,332,F,50520
3298,BGI,472,77,1253,90,1318,3299,44208,781,B,50520
3298,CGI,432,432,1685,805,2123,3299,44208,1253,C,50520
3298,DGI,858,349,2034,1250,2443,3299,44208,1176,G,50520
3298,DHI,554,554,2588,3780,6223,3299,44208,2034,H,50520
3298,DI,1363,460,3048,3780,5903,3299,44208,1685,D,50520
3298,I,36964,33916,36964,39434,39434,3299,44208,0,I,50520
3298,J,2500,2500,39464,90,39524,3299,44208,36964,J,50520
3298,K,1061,1061,40525,1210,40734,3299,44208,39464,K,50520
3298,L,1425,1425,41950,3780,44514,3299,44208,40525,L,50520
3298,M,738,738,42688,1291,45805,3299,44208,41950,M,50520
3298,N,597,597,43285,90,45895,3299,44208,42688,N,50520
3298,O,467,467,43752,845,46740,3299,44208,43285,O,50520
3298,P,456,456,44208,3780,50520,3299,44208,43752,P,50520
3299,A,10028,10028,10028,10218,10218,3300,18466,0,A,21682
3299,B,265,265,10293,90,10308,3300,18466,10028,B,21682
3299,C,504,504,10797,820,11128,3300,18466,10293,C,21682
3299,B,1114,1114,11911,845,11973,3300,18466,10797,B,21682
3299,C,475,475,12386,740,12713,3300,18466,11911,C,21682
3299,D,1040,1040,13426,3780,16493,3300,18466,12386,D,21682
3299,M,1573,1573,14999,1594,18087,3300,18466,13426,M,21682
3299,N,321,321,15320,360,18447,3300,18466,14999,N,21682
3299,O,1097,1097,16417,1495,19942,3300,18466,15320,O,21682
3299,N,915,915,17332,495,20437,3300,18466,16417,N,21682
3299,O,799,799,18131,831,21268,3300,18466,17332,O,21682
3299,P,335,335,18466,414,21682,3300,18466,18131,P,21682
3300,AE,6955,6955,6955,7399,7399,3301,18761,0,E,26532
3300,AF,474,474,7429,90,7489,3301,18761,6955,F,26532
3300,AG,1591,1591,9020,1935,9424,3301,18761,7429,G,26532
3300,AH,450,450,9470,3780,13204,3301,18761,9020,H,26532
3300,A,10544,1074,10544,11579,11579,3301,18761,0,A,26532
3300,B,1065,1065,11609,90,11669,3301,18761,10544,B,26532
3300,C,608,608,12217,935,12604,3301,18761,11609,C,26532
3300,D,596,596,12813,3780,16384,3301,18761,12217,D,26532
3300,M,4065,4065,16878,5083,21467,3301,18761,12813,M,26532
3300,N,1048,1048,17926,90,21557,3301,18761,16878,N,26532
3300,O,765,765,18691,1195,22752,3301,18761,17926,O,26532
3300,P,70,70,18761,3780,26532,3301,18761,18691,P,26532
3301,AE,422,422,422,691,691,3302,13484,0,E,14504
3301,AF,325,325,747,90,781,3302,13484,422,F,14504
3301,AG,1565,818,1565,1735,1735,3302,13484,0,A,14504
3301,BG,459,459,2024,300,2035,3302,13484,1565,B,14504
3301,CG,1359,82,2106,1865,2646,3302,13484,747,G,14504
3301,CH,801,719,2825,835,2870,3302,13484,2024,C,14504
3301,DH,1454,735,3560,3780,6426,3302,13484,2106,H,14504
3301,D,6090,5355,8915,1140,4010,3302,13484,2825,D,14504
3301,M,1280,1280,10195,1763,8189,3302,13484,8915,M,14504
3301,N,623,623,10818,90,8279,3302,13484,10195,N,14504
3301,O,1365,1365,12183,1780,10059,3302,13484,10818,O,14504
3301,N,451,451,12634,130,10189,3302,13484,12183,N,14504
3301,O,237,237,12871,535,10724,3302,13484,12634,O,14504
3301,P,613,613,13484,3780,14504,3302,13484,12871,P,14504
3302,AE,1,1,1,353,353,3303,25063,0,E,21567
3302,AF,345,344,345,3781,3781,3303,25063,0,A,21567
3302,BF,603,259,604,240,593,3303,25063,1,F,21567
3302,BG,578,578,1182,895,1488,3303,25063,604,G,21567
3302,BH,3692,2855,4037,300,4081,3303,25063,345,B,21567
3302,CH,737,737,4774,815,4896,3303,25063,4037,C,21567
3302,DH,237,237,5011,4080,8976,3303,25063,4774,D,21567
3302,H,17018,13189,18200,3960,5448,3303,25063,1182,H,21567
3302,M,1769,1769,19969,3131,12107,3303,25063,18200,M,21567
3302,N,1599,1599,21568,300,12407,3303,25063,19969,N,21567
3302,O,653,653,22221,805,13212,3303,25063,21568,O,21567
3302,P,2842,2842,25063,8355,21567,3303,25063,22221,P,21567
3303,AE,70,70,70,244,244,3304,5620,0,A,12380
3303,BE,85,15,85,315,315,3304,5620,0,E,12380
3303,BF,363,348,433,240,484,3304,5620,70,B,12380
3303,CF,350,2,435,180,495,3304,5620,85,F,12380
3303,CG,195,193,628,380,864,3304,5620,433,C,12380
3303,DG,377,184,812,840,1335,3304,5620,435,G,12380
3303,DF,690,506,1318,5460,6324,3304,5620,628,D,12380
3303,F,741,235,1553,270,1605,3304,5620,812,F,12380
3303,G,640,640,2193,805,2410,3304,5620,1553,G,12380
3303,H,222,222,2415,1140,3550,3304,5620,2193,H,12380
3303,M,491,491,2906,1016,7340,3304,5620,2415,M,12380
3303,N,654,654,3560,150,7490,3304,5620,2906,N,12380
3303,O,255,255,3815,185,7675,3304,5620,3560,O,12380
3303,N,266,266,4081,355,8030,3304,5620,3815,N,12380
3303,O,130,130,4211,120,8150,3304,5620,4081,O,12380
3303,P,1409,1409,5620,4230,12380,3304,5620,4211,P,12380
3304,A,3030,3030,3030,3742,3742,3305,15356,0,A,19727
3304,B,971,971,4001,300,4042,3305,15356,3030,B,19727
3304,C,1132,1132,5133,1050,5092,3305,15356,4001,C,19727
3304,B,559,559,5692,720,5812,3305,15356,5133,B,19727
3304,C,648,648,6340,780,6592,3305,15356,5692,C,19727
3304,D,2736,2736,9076,3960,10552,3305,15356,6340,D,19727
3304,M,1059,1059,10135,1375,11927,3305,15356,9076,M,19727
3304,N,1058,1058,11193,780,12707,3305,15356,10135,N,19727
3304,O,4147,4147,15340,4986,17693,3305,15356,11193,O,19727
3304,P,16,16,15356,2034,19727,3305,15356,15340,P,19727
3305,AEI,64,64,64,1568,1568,3306,10881,0,E,8002
3305,AFI,95,31,95,117,117,3306,10881,0,A,8002
3305,BFI,175,175,270,180,297,3306,10881,95,B,8002
3305,CFI,152,152,422,166,463,3306,10881,270,C,8002
3305,DFI,168,168,590,379,842,3306,10881,422,D,8002
3305,FI,1635,1045,1635,3476,3476,3306,10881,0,I,8002
